image_path,label,xmin,ymin,xmax,ymax
25.jp2,candida,2807,1615,2829,1627
25.jp2,candida,4757,1612,4879,1700
25.jp2,candida,4251,1609,4262,1639
25.jp2,candida,3183,1608,3203,1626
25.jp2,candida,4160,1603,4194,1636
25.jp2,candida,4644,1599,4708,1647
25.jp2,candida,3159,1599,3171,1619
25.jp2,candida,3120,1599,3145,1611
25.jp2,candida,2843,1595,2892,1610
25.jp2,candida,2680,1595,2712,1648
25.jp2,candida,2782,1593,2813,1614
25.jp2,candida,4726,1589,4735,1598
25.jp2,candida,4589,1589,4607,1598
25.jp2,candida,4673,1587,4686,1598
25.jp2,candida,4826,1586,4908,1619
25.jp2,candida,4872,1585,4897,1597
25.jp2,candida,2910,1585,2942,1595
25.jp2,candida,4277,1577,4297,1635
25.jp2,candida,3202,1577,3225,1608
25.jp2,candida,751,1576,771,1599
25.jp2,candida,3095,1573,3102,1591
25.jp2,candida,2829,1571,2876,1591
25.jp2,candida,2963,1565,3077,1583
25.jp2,candida,3159,1564,3174,1595
25.jp2,candida,3853,1559,3865,1582
25.jp2,candida,4328,1556,4342,1628
25.jp2,candida,3191,1556,3201,1571
25.jp2,candida,3137,1556,3151,1565
25.jp2,candida,3068,1545,3081,1554
25.jp2,candida,3878,1544,3917,1575
25.jp2,candida,2942,1533,3044,1560
25.jp2,candida,2345,1525,2366,1534
25.jp2,candida,4570,1513,4580,1530
25.jp2,candida,3930,1509,3981,1566
25.jp2,candida,2707,1509,2712,1526
25.jp2,candida,3177,1508,3226,1559
25.jp2,candida,3616,1505,3639,1527
25.jp2,candida,2056,1504,2069,1531
25.jp2,candida,4277,1501,4309,1539
25.jp2,candida,3174,1495,3183,1511
25.jp2,candida,4324,1487,4333,1523
25.jp2,candida,4344,1486,4368,1585
25.jp2,candida,4423,1482,4477,1507
25.jp2,candida,3179,1481,3204,1500
25.jp2,candida,3995,1477,4006,1486
25.jp2,candida,4373,1474,4396,1506
25.jp2,candida,2068,1474,2076,1489
25.jp2,candida,3598,1471,3616,1500
25.jp2,candida,2042,1464,2055,1493
25.jp2,candida,4005,1461,4066,1529
25.jp2,candida,4460,1445,4468,1462
25.jp2,candida,2463,1444,2486,1493
25.jp2,candida,4017,1443,4036,1465
25.jp2,candida,4384,1442,4415,1475
25.jp2,candida,4420,1433,4443,1473
25.jp2,candida,4323,1430,4334,1459
25.jp2,candida,4166,1425,4217,1455
25.jp2,candida,2464,1423,2482,1436
25.jp2,candida,4348,1421,4360,1457
25.jp2,candida,2692,1418,2701,1446
25.jp2,candida,4068,1412,4114,1448
25.jp2,candida,3952,1399,3970,1421
25.jp2,candida,2670,1397,2694,1412
25.jp2,candida,4324,1394,4331,1408
25.jp2,candida,4369,1386,4401,1407
25.jp2,candida,2491,1385,2538,1440
25.jp2,candida,4351,1384,4360,1394
25.jp2,candida,3591,1384,3623,1393
25.jp2,candida,3952,1382,3971,1394
25.jp2,candida,4073,1374,4084,1391
25.jp2,candida,4025,1371,4049,1388
25.jp2,candida,3634,1368,3658,1383
25.jp2,candida,3979,1361,4025,1415
25.jp2,candida,3822,1358,3902,1394
25.jp2,candida,3910,1356,3946,1372
25.jp2,candida,4598,1353,4609,1365
25.jp2,candida,4475,1353,4486,1369
25.jp2,candida,3428,1349,3540,1391
25.jp2,candida,2535,1349,2544,1370
25.jp2,candida,4658,1348,4694,1367
25.jp2,candida,2497,1348,2512,1382
25.jp2,candida,4510,1342,4524,1363
25.jp2,candida,4597,1331,4612,1339
25.jp2,candida,4355,1329,4368,1368
25.jp2,candida,4212,1315,4244,1338
25.jp2,candida,2525,1312,2546,1333
25.jp2,candida,4103,1309,4186,1387
25.jp2,candida,4732,1308,4838,1580
25.jp2,candida,2587,1307,2612,1338
25.jp2,candida,4808,1304,4908,1330
25.jp2,candida,4329,1303,4344,1355
25.jp2,candida,2558,1294,2587,1325
25.jp2,candida,4568,1282,4608,1298
25.jp2,candida,1940,1279,1948,1290
25.jp2,candida,4654,1271,4670,1279
25.jp2,candida,2602,1268,2613,1287
25.jp2,candida,4393,1266,4439,1294
25.jp2,candida,4248,1259,4259,1267
25.jp2,candida,4513,1258,4556,1294
25.jp2,candida,4172,1256,4199,1279
25.jp2,candida,2660,1255,2668,1277
25.jp2,candida,4281,1254,4296,1274
25.jp2,candida,4833,1245,4873,1263
25.jp2,candida,4583,1232,4611,1262
25.jp2,candida,4340,1230,4348,1240
25.jp2,candida,4651,1228,4744,1274
25.jp2,candida,2310,1226,2333,1251
25.jp2,candida,2960,1223,2971,1240
25.jp2,candida,2527,1221,2550,1240
25.jp2,candida,4560,1220,4579,1240
25.jp2,candida,2371,1220,2385,1240
25.jp2,candida,2261,1220,2276,1236
25.jp2,candida,2936,1210,2944,1225
25.jp2,candida,4162,1202,4172,1232
25.jp2,candida,2243,1202,2253,1213
25.jp2,candida,3924,1198,3991,1239
25.jp2,candida,2336,1192,2381,1236
25.jp2,candida,4333,1190,4355,1216
25.jp2,candida,2229,1190,2239,1205
25.jp2,candida,4348,1185,4360,1194
25.jp2,candida,4754,1181,4788,1277
25.jp2,candida,4879,1175,4907,1196
25.jp2,candida,4156,1174,4178,1196
25.jp2,candida,4386,1173,4558,1241
25.jp2,candida,3527,1172,3540,1180
25.jp2,candida,2303,1169,2316,1182
25.jp2,candida,3488,1165,3507,1190
25.jp2,candida,2251,1162,2260,1173
25.jp2,candida,4146,1159,4171,1173
25.jp2,candida,4071,1158,4123,1173
25.jp2,candida,4772,1153,4798,1177
25.jp2,candida,4037,1153,4049,1167
25.jp2,candida,3579,1151,3592,1163
25.jp2,candida,3511,1149,3547,1169
25.jp2,candida,4804,1148,4811,1161
25.jp2,candida,4616,1144,4642,1173
25.jp2,candida,4225,1143,4276,1194
25.jp2,candida,3983,1141,4019,1205
25.jp2,candida,4403,1133,4425,1147
25.jp2,candida,4299,1131,4310,1140
25.jp2,candida,3523,1130,3567,1144
25.jp2,candida,4222,1128,4266,1147
25.jp2,candida,2611,1119,2626,1210
25.jp2,candida,4720,1118,4743,1147
25.jp2,candida,4472,1116,4492,1126
25.jp2,candida,4329,1116,4340,1123
25.jp2,candida,2319,1116,2346,1158
25.jp2,candida,4151,1109,4161,1140
25.jp2,candida,2225,1109,2272,1156
25.jp2,candida,4413,1107,4452,1119
25.jp2,candida,3315,1104,3326,1119
25.jp2,candida,4499,1101,4517,1109
25.jp2,candida,2294,1095,2313,1110
25.jp2,candida,4347,1092,4372,1119
25.jp2,candida,2573,1092,2605,1112
25.jp2,candida,4082,1088,4106,1115
25.jp2,candida,4341,1079,4353,1090
25.jp2,candida,4427,1077,4467,1091
25.jp2,candida,2967,1076,2983,1096
25.jp2,candida,4397,1075,4411,1084
25.jp2,candida,2610,1075,2619,1101
25.jp2,candida,4133,1073,4142,1085
25.jp2,candida,4484,1071,4507,1083
25.jp2,candida,4378,1071,4392,1084
25.jp2,candida,4773,1063,4792,1071
25.jp2,candida,4840,1061,4872,1103
25.jp2,candida,4403,1054,4414,1068
25.jp2,candida,4644,1053,4734,1114
25.jp2,candida,1937,1053,1945,1065
25.jp2,candida,4446,1052,4470,1067
25.jp2,candida,4343,1051,4373,1071
25.jp2,candida,2998,1050,3023,1086
25.jp2,candida,3248,1047,3268,1081
25.jp2,candida,4382,1045,4392,1069
25.jp2,candida,3954,1040,3995,1092
25.jp2,candida,4885,1039,4901,1055
25.jp2,candida,3946,1038,3964,1054
25.jp2,candida,2529,1037,2536,1052
25.jp2,candida,4066,1034,4105,1064
25.jp2,candida,4118,1033,4130,1071
25.jp2,candida,3238,1027,3258,1039
25.jp2,candida,3016,1025,3037,1042
25.jp2,candida,2986,1025,3004,1039
25.jp2,candida,4160,1017,4189,1077
25.jp2,candida,4270,1011,4296,1062
25.jp2,candida,4430,1009,4446,1021
25.jp2,candida,2996,1003,3011,1020
25.jp2,candida,2548,1003,2555,1019
25.jp2,candida,3310,1002,3337,1035
25.jp2,candida,2968,1000,2980,1015
25.jp2,candida,4009,999,4035,1009
25.jp2,candida,4397,990,4409,1000
25.jp2,candida,4045,988,4113,1026
25.jp2,candida,3026,985,3045,1020
25.jp2,candida,3003,981,3014,995
25.jp2,candida,4795,980,4804,989
25.jp2,candida,4658,971,4672,979
25.jp2,candida,4463,969,4553,1039
25.jp2,candida,3968,969,4034,1002
25.jp2,candida,4883,966,4904,992
25.jp2,candida,4808,965,4842,1046
25.jp2,candida,4173,964,4191,983
25.jp2,candida,4211,963,4267,989
25.jp2,candida,4104,962,4139,995
25.jp2,candida,4043,959,4054,980
25.jp2,candida,4541,956,4562,966
25.jp2,candida,4422,955,4466,972
25.jp2,candida,4285,955,4352,1015
25.jp2,candida,4390,952,4407,969
25.jp2,candida,4659,951,4676,959
25.jp2,candida,4850,950,4877,964
25.jp2,candida,4075,941,4091,952
25.jp2,candida,4267,940,4285,950
25.jp2,candida,4495,938,4512,947
25.jp2,candida,4421,935,4457,949
25.jp2,candida,2536,933,2546,973
25.jp2,candida,2909,931,2925,943
25.jp2,candida,1942,920,1993,1022
25.jp2,candida,4810,916,4840,935
25.jp2,candida,4498,913,4513,920
25.jp2,candida,4789,908,4802,917
25.jp2,candida,4333,906,4387,940
25.jp2,candida,4238,906,4248,924
25.jp2,candida,2583,905,2594,917
25.jp2,candida,4871,901,4902,938
25.jp2,candida,4626,901,4655,936
25.jp2,candida,4391,900,4477,918
25.jp2,candida,4571,896,4585,915
25.jp2,candida,2531,895,2541,904
25.jp2,candida,4764,891,4782,900
25.jp2,candida,4205,890,4218,936
25.jp2,candida,3679,889,3689,903
25.jp2,candida,4065,885,4131,927
25.jp2,candida,4556,879,4588,895
25.jp2,candida,4881,878,4899,891
25.jp2,candida,4832,876,4866,898
25.jp2,candida,4633,866,4689,891
25.jp2,candida,3320,861,3365,885
25.jp2,candida,4774,859,4824,878
25.jp2,candida,4455,859,4479,875
25.jp2,candida,3302,856,3312,866
25.jp2,candida,4584,854,4594,864
25.jp2,candida,4244,851,4265,879
25.jp2,candida,4667,850,4689,865
25.jp2,candida,4364,843,4379,860
25.jp2,candida,4821,841,4849,855
25.jp2,candida,4603,835,4618,858
25.jp2,candida,4628,834,4647,845
25.jp2,candida,4705,829,4726,845
25.jp2,candida,4842,826,4895,847
25.jp2,candida,4665,825,4680,842
25.jp2,candida,2533,823,2540,838
25.jp2,candida,4008,821,4020,836
25.jp2,candida,4729,819,4793,840
25.jp2,candida,4496,818,4533,847
25.jp2,candida,4686,815,4696,826
25.jp2,candida,4277,809,4301,834
25.jp2,candida,4427,801,4456,827
25.jp2,candida,3341,801,3351,815
25.jp2,candida,3683,794,3787,907
25.jp2,candida,4630,793,4661,816
25.jp2,candida,3738,788,3763,807
25.jp2,candida,4111,785,4173,831
25.jp2,candida,2560,777,2573,789
25.jp2,candida,4541,769,4591,807
25.jp2,candida,4310,754,4357,840
25.jp2,candida,4375,748,4434,815
25.jp2,candida,4668,745,4809,788
25.jp2,candida,4645,745,4661,758
25.jp2,candida,2579,743,2612,774
25.jp2,candida,4819,739,4887,795
25.jp2,candida,4224,739,4268,831
25.jp2,candida,3697,735,3715,751
25.jp2,candida,4836,731,4856,745
25.jp2,candida,4621,731,4644,759
25.jp2,candida,4554,730,4565,742
25.jp2,candida,4859,727,4876,738
25.jp2,candida,4248,721,4265,770
25.jp2,candida,3804,720,3900,769
25.jp2,candida,4465,719,4482,726
25.jp2,candida,3558,717,3627,777
25.jp2,candida,3728,714,3759,747
25.jp2,candida,4171,712,4213,733
25.jp2,candida,3693,712,3710,720
25.jp2,candida,3479,711,3493,719
25.jp2,candida,3774,710,3833,758
25.jp2,candida,3592,710,3624,725
25.jp2,candida,79,703,91,713
25.jp2,candida,3717,702,3733,713
25.jp2,candida,3504,701,3513,712
25.jp2,candida,4565,697,4615,784
25.jp2,candida,3882,695,3900,706
25.jp2,candida,3739,690,3771,700
25.jp2,candida,4318,685,4330,696
25.jp2,candida,4481,684,4498,697
25.jp2,candida,4109,684,4153,759
25.jp2,candida,3832,684,3846,698
25.jp2,candida,4391,681,4428,722
25.jp2,candida,3858,681,3871,697
25.jp2,candida,3911,680,3941,706
25.jp2,candida,3590,675,3628,688
25.jp2,candida,4240,672,4252,701
25.jp2,candida,4370,670,4402,714
25.jp2,candida,4289,658,4305,699
25.jp2,candida,3900,658,3938,694
25.jp2,candida,3640,649,3680,673
25.jp2,candida,4180,648,4214,690
25.jp2,candida,4508,647,4528,665
25.jp2,candida,3848,642,3857,655
25.jp2,candida,3599,640,3645,662
25.jp2,candida,4428,626,4459,662
25.jp2,candida,3951,621,4000,647
25.jp2,candida,3658,620,3673,632
25.jp2,candida,4538,619,4727,660
25.jp2,candida,4131,610,4163,659
25.jp2,candida,4449,607,4460,622
25.jp2,candida,4389,605,4407,615
25.jp2,candida,4417,601,4439,614
25.jp2,candida,4016,601,4135,632
25.jp2,candida,4197,597,4215,631
25.jp2,candida,4225,586,4248,627
25.jp2,candida,4145,583,4170,599
25.jp2,candida,4859,579,4888,595
25.jp2,candida,3749,571,3762,587
25.jp2,candida,4789,568,4850,590
25.jp2,candida,4737,567,4781,611
25.jp2,candida,4004,562,4112,615
25.jp2,candida,4882,558,4906,574
25.jp2,candida,4127,552,4191,582
25.jp2,candida,4445,547,4512,592
25.jp2,candida,4256,545,4318,616
25.jp2,candida,4197,545,4240,577
25.jp2,candida,4834,540,4870,551
25.jp2,candida,3722,528,3745,535
25.jp2,candida,4767,521,4811,542
25.jp2,candida,4680,517,4737,534
25.jp2,candida,4833,511,4861,526
25.jp2,candida,3611,507,3632,517
25.jp2,candida,3689,503,3768,529
25.jp2,candida,3659,503,3679,509
25.jp2,candida,4711,502,4743,512
25.jp2,candida,4775,501,4812,511
25.jp2,candida,4315,497,4356,533
25.jp2,candida,3855,493,3881,580
25.jp2,candida,4357,488,4389,503
25.jp2,candida,4402,481,4456,505
25.jp2,candida,3847,470,3857,488
25.jp2,candida,4860,467,4908,486
25.jp2,candida,4682,462,4758,486
25.jp2,candida,4778,459,4794,468
25.jp2,candida,4862,445,4908,461
25.jp2,candida,4794,442,4807,456
25.jp2,candida,4477,441,4733,557
25.jp2,candida,4193,432,4233,543
25.jp2,candida,4532,430,4545,440
25.jp2,candida,4549,429,4580,462
25.jp2,candida,4323,429,4336,442
25.jp2,candida,4068,417,4200,553
25.jp2,candida,4815,411,4842,429
25.jp2,candida,4490,403,4531,426
25.jp2,candida,4801,400,4812,416
25.jp2,candida,4553,392,4622,424
25.jp2,candida,4747,371,4790,422
25.jp2,candida,1952,366,1989,398
25.jp2,candida,4637,354,4666,385
25.jp2,candida,4572,353,4617,389
25.jp2,candida,4858,345,4908,398
25.jp2,candida,3679,334,3704,352
25.jp2,candida,4573,327,4596,347
25.jp2,candida,4671,326,4683,344
25.jp2,candida,4627,326,4645,344
25.jp2,candida,4531,322,4551,331
25.jp2,candida,4855,315,4880,328
25.jp2,candida,4066,314,4075,324
25.jp2,candida,4249,295,4283,346
25.jp2,candida,4875,292,4897,298
25.jp2,candida,4142,285,4158,303
25.jp2,candida,4123,273,4139,286
25.jp2,candida,4557,270,4578,289
25.jp2,candida,4796,259,4863,368
25.jp2,candida,4676,258,4715,295
25.jp2,candida,4903,254,4908,271
25.jp2,candida,4303,253,4349,289
25.jp2,candida,4579,243,4623,309
25.jp2,candida,4577,240,4588,252
25.jp2,candida,4871,228,4898,256
25.jp2,candida,4490,213,4514,238
25.jp2,candida,3991,203,4024,234
25.jp2,candida,4057,202,4074,218
25.jp2,candida,3962,202,3981,238
25.jp2,candida,3921,202,3930,225
25.jp2,candida,4706,198,4864,301
25.jp2,candida,4202,195,4220,206
25.jp2,candida,3587,195,3597,206
25.jp2,candida,4783,186,4795,207
25.jp2,candida,3925,183,3932,200
25.jp2,candida,4589,156,4655,233
25.jp2,candida,4774,155,4795,163
25.jp2,candida,4797,148,4818,170
25.jp2,candida,4542,146,4607,186
25.jp2,candida,2342,145,2366,170
25.jp2,candida,2259,144,2272,157
25.jp2,candida,4828,143,4837,154
25.jp2,candida,4363,132,4376,144
25.jp2,candida,2308,130,2352,140
25.jp2,candida,2220,128,2242,149
25.jp2,candida,2268,120,2274,140
25.jp2,candida,4849,119,4872,153
25.jp2,candida,4842,118,4908,184
25.jp2,candida,4675,102,4695,128
25.jp2,candida,4704,93,4716,103
25.jp2,candida,4649,92,4658,108
25.jp2,candida,4721,90,4833,164
25.jp2,candida,4351,88,4400,130
25.jp2,candida,3885,85,3954,173
25.jp2,candida,4687,84,4703,96
25.jp2,candida,4557,75,4577,93
25.jp2,candida,3844,75,4004,650
25.jp2,candida,4623,68,4645,98
25.jp2,candida,4863,66,4876,86
25.jp2,candida,4659,62,4684,93
25.jp2,candida,3871,62,3890,77
25.jp2,candida,3789,57,3840,73
25.jp2,candida,4004,51,4014,62
25.jp2,candida,3948,50,3976,117
25.jp2,candida,3875,43,3941,116
25.jp2,candida,4777,42,4787,82
25.jp2,candida,3812,40,3865,58
25.jp2,candida,4824,37,4866,95
25.jp2,candida,4892,29,4906,67
25.jp2,candida,4006,29,4020,40
25.jp2,candida,4857,28,4869,42
25.jp2,candida,4782,0,4815,33
26.jp2,candida,1066,3253,1090,3264
26.jp2,candida,2955,3237,2974,3264
26.jp2,candida,3358,3236,3380,3254
26.jp2,candida,2069,3231,2109,3264
26.jp2,candida,3383,3225,3391,3240
26.jp2,candida,1966,3222,2014,3264
26.jp2,candida,3329,3220,3367,3254
26.jp2,candida,1231,3219,1252,3237
26.jp2,candida,2582,3218,2627,3264
26.jp2,candida,2990,3216,3041,3264
26.jp2,candida,2929,3212,2948,3264
26.jp2,candida,1682,3209,1690,3222
26.jp2,candida,3376,3204,3385,3217
26.jp2,candida,1921,3200,1936,3216
26.jp2,candida,1700,3188,1717,3199
26.jp2,candida,3058,3185,3070,3195
26.jp2,candida,2748,3181,2776,3207
26.jp2,candida,2150,3170,2175,3211
26.jp2,candida,1003,3166,1014,3181
26.jp2,candida,2170,3161,2181,3171
26.jp2,candida,1302,3153,1329,3183
26.jp2,candida,1707,3152,1734,3180
26.jp2,candida,2063,3151,2076,3180
26.jp2,candida,1271,3151,1292,3164
26.jp2,candida,983,3149,999,3206
26.jp2,candida,1861,3146,1871,3161
26.jp2,candida,2712,3137,2765,3179
26.jp2,candida,1988,3124,2040,3182
26.jp2,candida,2900,3118,2921,3152
26.jp2,candida,2118,3114,2130,3143
26.jp2,candida,2917,3109,2946,3167
26.jp2,candida,1320,3105,1360,3136
26.jp2,candida,127,3103,137,3116
26.jp2,candida,2065,3102,2091,3127
26.jp2,candida,2190,3101,2204,3135
26.jp2,candida,1878,3100,1902,3128
26.jp2,candida,1962,3099,1971,3112
26.jp2,candida,2952,3086,2985,3121
26.jp2,candida,2894,3078,2914,3103
26.jp2,candida,1354,3073,1371,3095
26.jp2,candida,2664,3071,2681,3088
26.jp2,candida,3039,3067,3055,3092
26.jp2,candida,2752,3063,2828,3126
26.jp2,candida,1954,3063,1998,3099
26.jp2,candida,1917,3063,1935,3070
26.jp2,candida,0,3060,22,3089
26.jp2,candida,1146,3059,1158,3073
26.jp2,candida,29,3059,48,3092
26.jp2,candida,2099,3058,2114,3075
26.jp2,candida,1382,3056,1436,3109
26.jp2,candida,2003,3055,2031,3087
26.jp2,candida,53,3053,122,3122
26.jp2,candida,3385,3052,3406,3090
26.jp2,candida,3819,3051,3835,3064
26.jp2,candida,828,3048,839,3067
26.jp2,candida,685,3048,714,3066
26.jp2,candida,3757,3047,3769,3061
26.jp2,candida,1167,3045,1210,3089
26.jp2,candida,1368,3044,1383,3067
26.jp2,candida,1211,3042,1312,3209
26.jp2,candida,811,3039,826,3056
26.jp2,candida,1346,3037,1367,3062
26.jp2,candida,3364,3036,3375,3055
26.jp2,candida,3132,3035,3207,3107
26.jp2,candida,3037,3033,3049,3057
26.jp2,candida,2863,3024,2888,3074
26.jp2,candida,843,3024,855,3041
26.jp2,candida,704,3024,719,3038
26.jp2,candida,0,3017,25,3051
26.jp2,candida,1283,3015,1322,3048
26.jp2,candida,20,3011,70,3046
26.jp2,candida,3375,3010,3383,3033
26.jp2,candida,203,3010,232,3025
26.jp2,candida,2122,3006,2157,3056
26.jp2,candida,127,3006,163,3017
26.jp2,candida,1383,3005,1393,3015
26.jp2,candida,2017,3004,2082,3044
26.jp2,candida,1265,3002,1280,3027
26.jp2,candida,3020,3000,3032,3009
26.jp2,candida,736,2999,772,3048
26.jp2,candida,245,2999,262,3007
26.jp2,candida,107,2999,123,3015
26.jp2,candida,3327,2998,3337,3011
26.jp2,candida,3092,2995,3120,3012
26.jp2,candida,3204,2989,3217,2998
26.jp2,candida,1163,2989,1177,3017
26.jp2,candida,441,2984,457,2990
26.jp2,candida,3276,2982,3308,3000
26.jp2,candida,682,2982,720,3008
26.jp2,candida,198,2982,211,2989
26.jp2,candida,3348,2981,3366,3027
26.jp2,candida,2545,2980,2576,3041
26.jp2,candida,2739,2979,2750,2994
26.jp2,candida,3386,2978,3392,2992
26.jp2,candida,3363,2978,3373,2998
26.jp2,candida,3216,2978,3225,2991
26.jp2,candida,3148,2977,3164,2991
26.jp2,candida,3414,2976,3438,3030
26.jp2,candida,282,2973,296,2981
26.jp2,candida,161,2972,202,2990
26.jp2,candida,412,2970,439,2985
26.jp2,candida,2109,2967,2151,3025
26.jp2,candida,386,2967,397,2981
26.jp2,candida,218,2967,275,2985
26.jp2,candida,740,2964,756,2991
26.jp2,candida,3279,2962,3306,2977
26.jp2,candida,858,2962,892,3016
26.jp2,candida,3090,2961,3106,2973
26.jp2,candida,2588,2960,2603,2995
26.jp2,candida,827,2960,864,3029
26.jp2,candida,394,2954,427,2968
26.jp2,candida,293,2954,349,2998
26.jp2,candida,351,2953,391,2968
26.jp2,candida,3700,2950,3717,2968
26.jp2,candida,3226,2949,3239,2967
26.jp2,candida,1938,2949,2011,3016
26.jp2,candida,972,2948,984,2962
26.jp2,candida,2863,2946,2872,2974
26.jp2,candida,2030,2942,2043,2961
26.jp2,candida,284,2937,296,2949
26.jp2,candida,3154,2936,3185,2956
26.jp2,candida,1876,2936,1907,2948
26.jp2,candida,2152,2935,2164,2960
26.jp2,candida,3196,2933,3218,2956
26.jp2,candida,3052,2931,3074,2945
26.jp2,candida,3015,2931,3039,2949
26.jp2,candida,1832,2931,1930,2984
26.jp2,candida,929,2931,967,2951
26.jp2,candida,1124,2928,1138,2936
26.jp2,candida,3235,2926,3246,2942
26.jp2,candida,2944,2924,3019,2999
26.jp2,candida,999,2924,1036,2978
26.jp2,candida,280,2921,296,2934
26.jp2,candida,3271,2920,3293,2935
26.jp2,candida,2104,2919,2125,2956
26.jp2,candida,3369,2918,3382,2926
26.jp2,candida,903,2915,917,2938
26.jp2,candida,2095,2909,2107,2923
26.jp2,candida,1921,2908,2012,2953
26.jp2,candida,3645,2905,3655,2915
26.jp2,candida,1217,2905,1275,2978
26.jp2,candida,645,2905,682,2943
26.jp2,candida,1157,2904,1187,2927
26.jp2,candida,878,2898,906,2935
26.jp2,candida,2849,2893,2869,2907
26.jp2,candida,394,2891,409,2908
26.jp2,candida,2025,2888,2067,2935
26.jp2,candida,2971,2883,3043,2926
26.jp2,candida,2914,2883,2929,2900
26.jp2,candida,2767,2880,2786,2896
26.jp2,candida,3131,2879,3198,2918
26.jp2,candida,2347,2879,2398,2925
26.jp2,candida,984,2879,999,2912
26.jp2,candida,2605,2878,2643,2899
26.jp2,candida,2564,2877,2600,2907
26.jp2,candida,697,2873,738,2919
26.jp2,candida,1616,2871,1639,2927
26.jp2,candida,1428,2869,1445,2892
26.jp2,candida,2603,2867,2616,2877
26.jp2,candida,790,2866,807,2879
26.jp2,candida,2904,2863,2916,2877
26.jp2,candida,1598,2862,1618,2887
26.jp2,candida,3392,2860,3530,2948
26.jp2,candida,684,2855,697,2869
26.jp2,candida,2211,2850,2243,2890
26.jp2,candida,1601,2849,1615,2865
26.jp2,candida,1005,2848,1045,2899
26.jp2,candida,2637,2847,2654,2859
26.jp2,candida,2934,2846,2975,2885
26.jp2,candida,983,2846,995,2863
26.jp2,candida,3261,2843,3295,2864
26.jp2,candida,930,2838,972,2899
26.jp2,candida,2183,2831,2220,2871
26.jp2,candida,765,2828,815,2858
26.jp2,candida,582,2828,594,2837
26.jp2,candida,375,2824,415,2851
26.jp2,candida,913,2822,957,2883
26.jp2,candida,627,2819,678,2879
26.jp2,candida,3173,2818,3220,2849
26.jp2,candida,1882,2817,1960,2853
26.jp2,candida,2802,2811,2848,2830
26.jp2,candida,3249,2810,3269,2829
26.jp2,candida,534,2808,567,2827
26.jp2,candida,3047,2807,3064,2818
26.jp2,candida,2556,2804,2602,2821
26.jp2,candida,2266,2803,2279,2814
26.jp2,candida,2143,2803,2153,2819
26.jp2,candida,2864,2802,2918,2849
26.jp2,candida,2605,2801,2619,2811
26.jp2,candida,2952,2798,2967,2810
26.jp2,candida,2982,2796,3009,2810
26.jp2,candida,2072,2793,2102,2904
26.jp2,candida,3069,2791,3099,2806
26.jp2,candida,1180,2789,1208,2833
26.jp2,candida,2244,2784,2263,2798
26.jp2,candida,967,2784,979,2810
26.jp2,candida,2988,2776,3005,2786
26.jp2,candida,3578,2773,3622,2822
26.jp2,candida,2715,2772,2765,2825
26.jp2,candida,2687,2772,2697,2781
26.jp2,candida,3012,2759,3035,2777
26.jp2,candida,2307,2756,2330,2776
26.jp2,candida,1868,2753,1885,2770
26.jp2,candida,2058,2752,2078,2789
26.jp2,candida,3950,2751,3997,2795
